,anonymousId,utm_source,utm_medium,utm_campaign,session_start_time,"duration, m"
176,3a54f020-0c42-11e8-86a6-139c6b777a4d,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,gqDWysmcLCDuzccEwxyy9A==,2018-02-07 20:05:24.815000+00:00,0.0
177,3aa47e10-0bf2-11e8-9a19-73f4ebc1a8b6,No data,No data,No data,2018-02-07 10:35:39.569999+00:00,0.6833333333333333
178,3b460420-0bc4-11e8-837a-6f5ca53dc2e5,No data,No data,No data,2018-02-07 05:03:28.012000+00:00,0.5833333333333334
179,3c304a40-0b5a-11e8-8a62-b9e2e921263d,No data,No data,No data,2018-02-07 06:20:12.411000+00:00,0.0
180,3c304a40-0b5a-11e8-8a62-b9e2e921263d,No data,No data,No data,2018-02-07 15:36:23.302000+00:00,0.0
181,3c398290-0b19-11e8-9f07-c538ffc885a7,No data,No data,No data,2018-02-07 07:20:32.586999+00:00,0.0
182,3ca4ae80-0c2c-11e8-94e3-6172d17563d6,No data,No data,No data,2018-02-07 17:28:01.163000+00:00,2.7666666666666666
183,3cab7040-0bb3-11e8-9ae7-a9ce5e3c1c65,No data,No data,No data,2018-02-07 03:01:48.625999+00:00,0.0
184,3cd92ca0-0bd7-11e8-ae3c-a16aee2118a1,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 07:20:22.121999+00:00,0.0
185,3cd92ca0-0bd7-11e8-ae3c-a16aee2118a1,No data,No data,No data,2018-02-07 07:20:27.667999+00:00,14.783333333333333
186,3dd833d0-0bdc-11e8-a2a0-cf04bfb434ad,No data,No data,No data,2018-02-07 07:55:21.668999+00:00,0.0
187,3fa91ee0-0bbe-11e8-a53b-5b480fa5136a,No data,No data,No data,2018-02-07 04:20:38.204999+00:00,0.0
188,3fb5a230-0be3-11e8-8120-ff29e1c1b169,No data,No data,No data,2018-02-07 08:45:28.392999+00:00,0.43333333333333335
189,3fb71190-062c-11e8-8428-211cea2f597c,No data,No data,No data,2018-02-07 02:58:53.092000+00:00,2.3333333333333335
190,3fd60900-0bc3-11e8-8f3c-63bdf5080e9a,No data,No data,No data,2018-02-07 08:56:52.805999+00:00,0.0
191,4018aac0-0bd8-11e8-9e55-49f0e1ac406f,No data,No data,No data,2018-02-07 07:26:45.516999+00:00,0.26666666666666666
192,407777f0-0ba9-11e8-a2be-7b28ad10c032,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,gqDWysmcLCDuzccEwxyy9A==,2018-02-07 05:50:31.020999+00:00,0.0
193,41ad1e50-0923-11e8-85f4-5b59ca4b4ac1,No data,No data,No data,2018-02-07 11:15:58.256999+00:00,0.0
194,43554610-0c02-11e8-b218-7388b453ce21,No data,No data,No data,2018-02-07 12:27:29.625999+00:00,0.45
195,444c1fd0-0c1b-11e8-b09a-8b17334fb8df,No data,No data,No data,2018-02-07 15:29:36.384000+00:00,0.35
196,447fde30-0c14-11e8-84e4-0195ce3f1771,No data,No data,No data,2018-02-07 14:36:22.601000+00:00,0.5833333333333334
197,4516a320-0c18-11e8-811c-53c4c5d2b1cf,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 15:05:02.469000+00:00,0.0
198,4516a320-0c18-11e8-811c-53c4c5d2b1cf,No data,No data,No data,2018-02-07 15:05:09.792999+00:00,189.58333333333334
199,46710b30-0be5-11e8-a264-b1bb3e00049e,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 09:00:00.114000+00:00,0.16666666666666666
200,46710b30-0be5-11e8-a264-b1bb3e00049e,No data,No data,No data,2018-02-07 09:00:23.559000+00:00,0.0
201,46d5ea80-0bc4-11e8-acd9-3bc267989d1c,No data,No data,No data,2018-02-07 05:03:47.141000+00:00,0.0
202,46ed95b0-0a5a-11e8-b1f7-c5f18d8c36a3,No data,No data,No data,2018-02-07 07:39:35.930999+00:00,34.5
203,4775c770-0bd9-11e8-b509-51714d422a16,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,CJNiaxAkackGcR6j3+AO6w==,2018-02-07 07:34:07.344000+00:00,0.0
204,4775c770-0bd9-11e8-b509-51714d422a16,No data,No data,No data,2018-02-07 07:37:15.816999+00:00,0.0
205,478ca140-0bcd-11e8-87a4-95694c7a4da0,No data,No data,No data,2018-02-07 10:08:25.721999+00:00,0.0
206,48823df0-0ba3-11e8-8851-9fdec9c3fcc6,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 01:06:18.302000+00:00,2.283333333333333
207,48823df0-0ba3-11e8-8851-9fdec9c3fcc6,No data,No data,No data,2018-02-07 01:08:44.493999+00:00,0.0
208,48823df0-0ba3-11e8-8851-9fdec9c3fcc6,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 01:08:54.960000+00:00,0.0
209,488f3600-0c42-11e8-87f6-f7fde935da1d,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,CJNiaxAkackGcR6j3+AO6w==,2018-02-07 20:05:15.545000+00:00,0.0
210,488f3600-0c42-11e8-87f6-f7fde935da1d,No data,No data,No data,2018-02-07 20:05:31.865999+00:00,13.133333333333333
211,49e1dd10-0be7-11e8-915d-119f046387b5,No data,No data,No data,2018-02-07 09:14:25.862999+00:00,0.48333333333333334
212,4a58a240-0bbc-11e8-a9aa-7b9b7ff9ab60,No data,No data,No data,2018-02-07 04:06:36.854000+00:00,0.3
213,4a58a240-0bbc-11e8-a9aa-7b9b7ff9ab60,No data,No data,No data,2018-02-07 08:56:48.617000+00:00,0.6
214,4a8d5ca0-00e1-11e8-bdef-27714e70e155,No data,No data,No data,2018-02-07 09:41:25.342000+00:00,3.3
215,4af91ea0-0bd5-11e8-b3d3-2df43fa1f529,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,scMIE0HCE9amvF9RU2DiyQ==,2018-02-07 07:05:37.171000+00:00,0.21666666666666667
216,4b9c9550-0bfb-11e8-98ac-ef0c5aad9c24,No data,No data,No data,2018-02-07 11:37:39.921000+00:00,140.9
217,4bf67270-0ab9-11e8-9b0c-8351ff0c4d86,No data,No data,No data,2018-02-07 13:48:58.684999+00:00,0.0
218,4bff9680-0bf3-11e8-a442-21bc84464374,No data,No data,No data,2018-02-07 10:40:22.237999+00:00,0.0
219,4c6988d0-0c28-11e8-9c39-b9c8264c5884,No data,No data,No data,2018-02-07 16:59:46.644000+00:00,0.0
220,4fdf9100-0c0d-11e8-b001-215854c08b62,No data,No data,No data,2018-02-07 13:46:35.112999+00:00,0.8
221,5053bf20-0bd7-11e8-ace1-8b0d1a761429,No data,No data,No data,2018-02-07 07:20:03.509999+00:00,0.0
222,511999d0-0c1c-11e8-b728-aba856fbb8bf,No data,No data,No data,2018-02-07 15:34:02.174000+00:00,0.0
223,51375370-0bfa-11e8-8555-ade0e8c35f13,No data,No data,No data,2018-02-07 11:30:41.821000+00:00,0.35
224,521c02f0-0c4e-11e8-a009-7dce1c4535b6,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 21:31:57.607000+00:00,0.11666666666666667
225,521c02f0-0c4e-11e8-a009-7dce1c4535b6,No data,No data,No data,2018-02-07 21:32:20.395999+00:00,0.36666666666666664
226,521c02f0-0c4e-11e8-a009-7dce1c4535b6,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 21:32:46.394000+00:00,0.0
227,524f7900-0be0-11e8-8245-e1033e4bbde8,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 08:24:33.135999+00:00,0.0
228,524f7900-0be0-11e8-8245-e1033e4bbde8,No data,No data,No data,2018-02-07 08:24:39.250000+00:00,253.23333333333332
229,525d39a0-0ba9-11e8-9966-7109b747641d,No data,No data,No data,2018-02-07 01:50:49.999000+00:00,0.016666666666666666
230,52d6d5d0-0bfe-11e8-8e2d-f5f6bbbb9607,No data,No data,No data,2018-02-07 12:57:54.450000+00:00,1.0333333333333334
231,54522c90-0c3d-11e8-889b-c791537da6e5,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,CJNiaxAkackGcR6j3+AO6w==,2018-02-07 19:30:30.049999+00:00,0.0
232,54522c90-0c3d-11e8-889b-c791537da6e5,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 19:30:30.059000+00:00,0.0
233,54522c90-0c3d-11e8-889b-c791537da6e5,No data,No data,No data,2018-02-07 19:30:30.066999+00:00,0.0
234,54522c90-0c3d-11e8-889b-c791537da6e5,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 19:30:32.720000+00:00,0.16666666666666666
235,54522c90-0c3d-11e8-889b-c791537da6e5,No data,No data,No data,2018-02-07 19:31:10.194000+00:00,3.216666666666667
236,545249e0-0c0c-11e8-ae1f-7bdf53a70d7b,No data,No data,No data,2018-02-07 13:39:34.088000+00:00,0.0
237,54a92440-0b8f-11e8-8be0-19b619ce080c,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 10:06:33.319999+00:00,0.0
238,54a92440-0b8f-11e8-8be0-19b619ce080c,No data,No data,No data,2018-02-07 10:06:48.032000+00:00,0.0
239,54a92440-0b8f-11e8-8be0-19b619ce080c,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 10:07:07.265000+00:00,0.23333333333333334
240,561ae0a0-0c27-11e8-933c-f7176e161be6,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,ur54RH5Ne+LWtBGm0Yux8w==,2018-02-07 16:52:47.615999+00:00,0.0
241,561ae0a0-0c27-11e8-933c-f7176e161be6,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,Hu6FE/orzevU8B8hTe3Gdw==,2018-02-07 16:52:47.983000+00:00,0.0
242,561ae0a0-0c27-11e8-933c-f7176e161be6,No data,No data,No data,2018-02-07 16:52:51.244999+00:00,0.8833333333333333
243,56648680-0455-11e8-aec8-4306de9dcdc1,No data,No data,No data,2018-02-07 12:22:16.796000+00:00,0.0
244,56648680-0455-11e8-aec8-4306de9dcdc1,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 12:24:08.411000+00:00,0.0
245,569f8c10-0c4a-11e8-a45c-83c90412185a,No data,No data,No data,2018-02-07 21:03:25.954999+00:00,0.0
246,5716d100-0c20-11e8-91b6-1508a64016fc,No data,No data,No data,2018-02-07 16:02:51.723999+00:00,0.4166666666666667
247,58001430-0c4f-11e8-bf75-3ff95c4a9f41,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,WHSyEneJw2EdnwqFYeOnaQ==,2018-02-07 21:37:09.246000+00:00,0.1
248,58001430-0c4f-11e8-bf75-3ff95c4a9f41,No data,No data,No data,2018-02-07 21:37:20.621000+00:00,0.2833333333333333
249,58d89fb0-0be8-11e8-9533-b116755c9642,No data,No data,No data,2018-02-07 09:21:58.882999+00:00,0.0
250,59ea9ef0-0a06-11e8-8e1f-0d4367edf17c,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 17:04:31.894000+00:00,0.1
251,59ea9ef0-0a06-11e8-8e1f-0d4367edf17c,No data,No data,No data,2018-02-07 17:04:39.055000+00:00,71.83333333333333
252,5a534480-0bb6-11e8-8c5d-b7dc0ef2bc67,No data,No data,No data,2018-02-07 03:24:07.000999+00:00,0.0
253,5ad411d0-0bf9-11e8-b63f-ed27bb4f8d83,No data,No data,No data,2018-02-07 11:23:44.063999+00:00,26.5
254,5c00b480-0c05-11e8-be99-b52c092a9b0a,No data,No data,No data,2018-02-07 12:49:39.461999+00:00,0.0
255,5d190bb0-0bec-11e8-9308-9ba0fccbf593,No data,No data,No data,2018-02-07 09:50:44.684999+00:00,0.0
256,5d29c200-0c43-11e8-b0f0-cdf262d03e49,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,CJNiaxAkackGcR6j3+AO6w==,2018-02-07 20:13:30.493999+00:00,0.0
257,5d29c200-0c43-11e8-b0f0-cdf262d03e49,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 20:13:31.148999+00:00,0.0
258,5d29c200-0c43-11e8-b0f0-cdf262d03e49,No data,No data,No data,2018-02-07 20:13:42.802999+00:00,32.81666666666667
259,5d29c200-0c43-11e8-b0f0-cdf262d03e49,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,CJNiaxAkackGcR6j3+AO6w==,2018-02-07 20:49:35.989000+00:00,0.0
260,5d29c200-0c43-11e8-b0f0-cdf262d03e49,No data,No data,No data,2018-02-07 20:49:57.677000+00:00,0.0
261,5d39b140-0c27-11e8-9515-e33873ed955e,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,0k6YtpoSj+mIDaKWJa+Pxg==,2018-02-07 16:53:04.711999+00:00,0.13333333333333333
262,5d39b140-0c27-11e8-9515-e33873ed955e,No data,No data,No data,2018-02-07 16:53:21.367000+00:00,0.5333333333333333
263,5da43f60-0583-11e8-bde7-19dde8a16d33,No data,No data,No data,2018-02-07 06:15:26.878999+00:00,125.5
264,5e55ce40-0be8-11e8-afef-55107d040dcb,No data,No data,No data,2018-02-07 09:22:08.065000+00:00,0.15
265,60eef0e0-0c02-11e8-9152-cdefa14cdb12,No data,No data,No data,2018-02-07 12:21:40.917999+00:00,5.383333333333334
266,61496260-0c01-11e8-918c-dfb5fee8a2f6,No data,No data,No data,2018-02-07 12:21:10.742000+00:00,1.5666666666666667
267,61782140-0c06-11e8-a7ff-ddce556f9a1f,No data,No data,No data,2018-02-07 12:56:58.470000+00:00,2.05
268,61871360-0c1c-11e8-9a87-01f7372f84ed,No data,No data,No data,2018-02-07 15:34:28.062000+00:00,0.0
269,6202eb60-0c22-11e8-8147-6b7c28aad0a6,No data,No data,No data,2018-02-07 16:17:25.996000+00:00,0.0
270,624492d0-0c23-11e8-9bbf-158b5206f2a5,No data,No data,No data,2018-02-07 16:24:51.104000+00:00,0.0
271,62bb8010-0bed-11e8-b08d-8dff89247a90,No data,No data,No data,2018-02-07 09:58:05.374000+00:00,0.0
272,62e875c0-0be8-11e8-b5a5-6bac2f2bbc81,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,7CyejM5VDmcQeKKWFXPjJQ==,2018-02-07 09:22:17.913000+00:00,0.0
273,62e875c0-0be8-11e8-b5a5-6bac2f2bbc81,No data,No data,No data,2018-02-07 09:22:36.002000+00:00,0.0
274,62e875c0-0be8-11e8-b5a5-6bac2f2bbc81,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,7CyejM5VDmcQeKKWFXPjJQ==,2018-02-07 09:22:41.805999+00:00,0.0
275,62e875c0-0be8-11e8-b5a5-6bac2f2bbc81,No data,No data,No data,2018-02-07 09:22:51.549999+00:00,0.5
276,634b10b0-0bff-11e8-9b65-71f858a0f7d2,No data,No data,No data,2018-02-07 12:06:54.828000+00:00,173.31666666666666
277,636d9330-0c07-11e8-999e-351d07dbfeba,No data,No data,No data,2018-02-07 13:04:14.217999+00:00,0.0
278,636e6da0-0bf3-11e8-9135-f99003f13006,No data,No data,No data,2018-02-07 10:41:01.585000+00:00,0.0
279,63724260-0bec-11e8-8940-c90df5c68adb,No data,No data,No data,2018-02-07 09:55:27.532000+00:00,0.05
280,637fab80-0bce-11e8-a3c9-47d84a5c9c60,No data,No data,No data,2018-02-07 06:16:10.289000+00:00,0.0
281,63a2adf0-0bfc-11e8-af42-452365aed402,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 11:45:26.911000+00:00,0.5
282,63a2adf0-0bfc-11e8-af42-452365aed402,No data,No data,No data,2018-02-07 11:46:06.440000+00:00,15.45
283,63e40c70-0beb-11e8-acf4-a7d0a7591de4,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 09:43:47.903000+00:00,0.36666666666666664
284,63e40c70-0beb-11e8-acf4-a7d0a7591de4,No data,No data,No data,2018-02-07 09:44:21.130000+00:00,0.5333333333333333
285,63e40c70-0beb-11e8-acf4-a7d0a7591de4,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,CJNiaxAkackGcR6j3+AO6w==,2018-02-07 09:45:24.105999+00:00,0.0
286,63f4b070-0bfa-11e8-8d1b-f12f623b0050,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 11:31:08.502000+00:00,0.016666666666666666
287,63f4b070-0bfa-11e8-8d1b-f12f623b0050,No data,No data,No data,2018-02-07 11:31:11.405999+00:00,52.3
288,652b7a30-0be3-11e8-a9dc-919fdc1709e7,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,7CyejM5VDmcQeKKWFXPjJQ==,2018-02-07 08:46:33.829999+00:00,0.7333333333333333
289,652b7a30-0be3-11e8-a9dc-919fdc1709e7,No data,No data,No data,2018-02-07 10:14:00.904000+00:00,0.0
290,65548c90-0c10-11e8-a2aa-cb404a6207a0,No data,No data,No data,2018-02-07 14:08:39.882999+00:00,1.1333333333333333
291,655c66d0-0333-11e8-bce3-0fe7e6218d38,No data,No data,No data,2018-02-07 04:43:31.065999+00:00,0.0
292,65de1220-0b03-11e8-9219-79eb4d351794,No data,No data,No data,2018-02-07 07:52:07.322000+00:00,0.06666666666666667
293,66332400-0bd4-11e8-9dc3-07bb249f8c64,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 06:59:11.917999+00:00,0.11666666666666667
294,66332400-0bd4-11e8-9dc3-07bb249f8c64,No data,No data,No data,2018-02-07 06:59:22.571000+00:00,17.75
295,66470f40-0bd6-11e8-9d76-635cbf72b516,No data,No data,No data,2018-02-07 07:13:31.286999+00:00,2.3
296,664fe9e0-0bcb-11e8-88a3-2f72b52e4801,No data,No data,No data,2018-02-07 05:54:46.650000+00:00,0.35
297,66ec2d40-0bf4-11e8-af03-415c88316367,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 10:48:17.713000+00:00,8.366666666666667
298,672c0050-0c3f-11e8-bd89-3d2a20793aa9,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,Hu6FE/orzevU8B8hTe3Gdw==,2018-02-07 19:45:19.826999+00:00,0.18333333333333332
299,672c0050-0c3f-11e8-bd89-3d2a20793aa9,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,ur54RH5Ne+LWtBGm0Yux8w==,2018-02-07 19:45:38.063999+00:00,0.0
300,672c0050-0c3f-11e8-bd89-3d2a20793aa9,No data,No data,No data,2018-02-07 19:46:34.813999+00:00,4.183333333333334
301,6a607890-0c59-11e8-a63c-a1cbbea727c7,No data,No data,No data,2018-02-07 22:51:21.464999+00:00,3.933333333333333
302,6a6cb760-0bc6-11e8-a4e0-cf515a423f7f,No data,No data,No data,2018-02-07 05:19:05.987999+00:00,0.0
303,6adbee20-0c2d-11e8-94b2-db7c535fd72b,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 17:32:53.404000+00:00,56.266666666666666
304,6b076d20-0c3c-11e8-bad4-817c2ccb94e3,No data,No data,No data,2018-02-07 19:23:49.575999+00:00,0.0
305,6b1f1240-0bd8-11e8-86a0-890e1ca6765d,No data,No data,No data,2018-02-07 07:27:57.813999+00:00,0.0
306,6b5d4ef0-0c34-11e8-96b3-9f901f8b3c90,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 18:26:32.677000+00:00,0.5166666666666667
307,6b5d4ef0-0c34-11e8-96b3-9f901f8b3c90,No data,No data,No data,2018-02-07 18:27:24.638999+00:00,0.6
308,6b5d4ef0-0c34-11e8-96b3-9f901f8b3c90,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 18:28:17.286000+00:00,0.0
309,6b5d4ef0-0c34-11e8-96b3-9f901f8b3c90,No data,No data,No data,2018-02-07 18:28:42.749000+00:00,0.0
310,6b5d4ef0-0c34-11e8-96b3-9f901f8b3c90,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 18:28:52.029000+00:00,0.23333333333333334
311,6b5d4ef0-0c34-11e8-96b3-9f901f8b3c90,No data,No data,No data,2018-02-07 18:29:16.005000+00:00,0.0
312,6b5d4ef0-0c34-11e8-96b3-9f901f8b3c90,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 18:30:12.413000+00:00,0.7833333333333333
313,6b5d4ef0-0c34-11e8-96b3-9f901f8b3c90,No data,No data,No data,2018-02-07 18:31:06.532999+00:00,0.0
314,6b5d4ef0-0c34-11e8-96b3-9f901f8b3c90,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 18:31:32.342999+00:00,1.0
315,6c794110-0c46-11e8-b2d4-ddf531e0e4c2,No data,No data,No data,2018-02-07 20:35:21.302000+00:00,3.95
316,6ca84de0-0c26-11e8-9332-f9d878de5c3a,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 17:16:44.114000+00:00,0.0
317,6d01f180-0c24-11e8-8e33-07f94cfee719,NLpBAHu739LoItFVAFWb0w==,cpv,KGsy1OUTouCgKFZtsqYzVQ==,2018-02-07 16:32:04.516000+00:00,121.98333333333333
318,6d7a4490-0b0d-11e8-a11f-616f958aa3fe,No data,No data,No data,2018-02-07 09:19:57.368999+00:00,103.71666666666667
319,6e1a7c50-0bf6-11e8-a5ab-2f2767f9a7b5,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,CJNiaxAkackGcR6j3+AO6w==,2018-02-07 11:02:50.917999+00:00,0.0
320,6e8b2530-0c06-11e8-ad7f-fd29eb793856,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 12:57:20.548000+00:00,0.05
321,6e8b2530-0c06-11e8-ad7f-fd29eb793856,No data,No data,No data,2018-02-07 12:57:25.091000+00:00,2.5166666666666666
322,6ea86470-0bf6-11e8-92f3-99f48b2b45e5,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,SSonnyiyONRnrjiY/QDAiw==,2018-02-07 11:02:51.721999+00:00,0.0
323,6ed1e9a0-0bef-11e8-a651-7ff1180b6834,No data,No data,No data,2018-02-07 10:12:42.365999+00:00,1.55
324,6f024510-0bc6-11e8-9e78-494d1ec18fc5,No data,No data,No data,2018-02-07 05:19:13.674999+00:00,0.0
325,6f5e7dc0-0be5-11e8-af13-4f131baf2768,No data,No data,No data,2018-02-07 09:01:08.332000+00:00,0.0
326,706df960-0b1e-11e8-9ece-79362f8e62c7,No data,No data,No data,2018-02-07 04:20:33.226999+00:00,37.983333333333334
327,706df960-0b1e-11e8-9ece-79362f8e62c7,No data,No data,No data,2018-02-07 09:37:00.954999+00:00,1.6833333333333333
328,70b2af60-0c22-11e8-9c86-63389069fb74,No data,No data,No data,2018-02-07 16:14:05.983000+00:00,37.733333333333334
329,70c827a0-0c2c-11e8-a334-7daab1508523,No data,No data,No data,2018-02-07 17:29:21.395999+00:00,1.2166666666666666
330,70ff7bc0-0c62-11e8-81a8-eda25c3d393c,No data,No data,No data,2018-02-07 23:57:09.029999+00:00,0.08333333333333333
331,717fc030-0c1e-11e8-9cfe-2d668239558c,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 15:49:13.540999+00:00,0.0
332,717fc030-0c1e-11e8-9cfe-2d668239558c,No data,No data,No data,2018-02-07 15:49:42.144000+00:00,7.583333333333333
333,719b5c80-0c34-11e8-9644-094d3d28f365,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 18:26:42.884000+00:00,0.25
334,719b5c80-0c34-11e8-9644-094d3d28f365,No data,No data,No data,2018-02-07 18:27:09.434000+00:00,1.6333333333333333
335,71b5c640-0a5b-11e8-9f84-2b86185446fe,No data,No data,No data,2018-02-07 08:55:36.910000+00:00,10.95
336,71daa9e0-0bfc-11e8-a937-836a5798f2b3,No data,No data,No data,2018-02-07 11:45:51.667999+00:00,0.6666666666666666
337,72f98b90-0bf5-11e8-96a8-79cd2f0bd4c1,No data,No data,No data,2018-02-07 10:55:46.250000+00:00,5.35
338,74294800-007b-11e8-b81e-3391c80c98c4,No data,No data,No data,2018-02-07 10:55:51.174999+00:00,0.0
339,74294800-007b-11e8-b81e-3391c80c98c4,No data,No data,No data,2018-02-07 20:38:10.329999+00:00,0.0
340,7487aba0-0bb3-11e8-a1b7-e53f85a0b6fc,No data,No data,No data,2018-02-07 03:03:22.369999+00:00,0.0
341,754c9990-0bc4-11e8-a293-fb8536dfaf3c,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 05:05:04.882999+00:00,0.13333333333333333
342,754c9990-0bc4-11e8-a293-fb8536dfaf3c,No data,No data,No data,2018-02-07 05:05:22.359999+00:00,1.1
343,754c9990-0bc4-11e8-a293-fb8536dfaf3c,No data,No data,No data,2018-02-07 14:25:42.555999+00:00,23.8
344,75ec02e0-0c3d-11e8-9d78-bbca03969cde,yCLBtjhT7Sc7iWh6xQX5+g==,cpc,No data,2018-02-07 19:31:15.298000+00:00,0.0
345,75ec02e0-0c3d-11e8-9d78-bbca03969cde,No data,No data,No data,2018-02-07 19:31:25.368999+00:00,5.466666666666667
346,76014db0-0c3f-11e8-a2bb-734d0a6ef3e9,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,CJNiaxAkackGcR6j3+AO6w==,2018-02-07 19:45:37.219000+00:00,0.0
347,76014db0-0c3f-11e8-a2bb-734d0a6ef3e9,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,a9Yj/+1ZvP9IJ1OM0mHmfg==,2018-02-07 19:45:37.220000+00:00,0.0
348,76014db0-0c3f-11e8-a2bb-734d0a6ef3e9,No data,No data,No data,2018-02-07 19:46:36.035000+00:00,4.75
349,76f572b0-0c34-11e8-a790-872cdcf19ada,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,7CyejM5VDmcQeKKWFXPjJQ==,2018-02-07 18:26:51.423000+00:00,0.13333333333333333
350,779a2780-0bce-11e8-b714-4138b9429553,eUdUPXMqN2CImzRw+SVnXA==,email,Uiwkan+XEQuhr4f4nqG7yg==,2018-02-07 06:16:03.826999+00:00,0.0
351,779a2780-0bce-11e8-b714-4138b9429553,No data,No data,No data,2018-02-07 06:16:23.993999+00:00,0.0
352,779a2780-0bce-11e8-b714-4138b9429553,eUdUPXMqN2CImzRw+SVnXA==,email,Uiwkan+XEQuhr4f4nqG7yg==,2018-02-07 06:19:58.767999+00:00,0.0
353,779a2780-0bce-11e8-b714-4138b9429553,No data,No data,No data,2018-02-07 06:20:05.871000+00:00,0.0
354,779a2780-0bce-11e8-b714-4138b9429553,eUdUPXMqN2CImzRw+SVnXA==,email,Uiwkan+XEQuhr4f4nqG7yg==,2018-02-07 06:20:53.168999+00:00,0.0
355,77d7ec00-0c4b-11e8-b2bd-ed158ea4e4d9,7Iv1Fvr6UZJ+cSM+GOglAw==,cpc,7CyejM5VDmcQeKKWFXPjJQ==,2018-02-07 21:11:31.599999+00:00,0.18333333333333332
356,78137f50-0c54-11e8-821d-012fd8c0ab51,No data,No data,No data,2018-02-07 22:15:57.302000+00:00,4.666666666666667
357,7849bbe0-0be3-11e8-9cb7-1f6c71118a62,No data,No data,No data,2018-02-07 08:47:04.371999+00:00,104.56666666666666
